t,a,H,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,rho,pressure,w,dust_like_fraction,negative_pressure_fraction,acceleration,Hdot,torsion_trace_time,torsion_scalar,levi_civita_ricci_scalar,boundary_term,boundary_identity_residual,dirac_equivalence_residual,S_relative_error,density_relative_error,friedmann_relative_error
1.03000000000000003e+00,2.14548104006779194e+00,5.71417440676051380e-01,-5.42560978781801220e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.14194307329483025e-02,-4.28388614658965911e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.71280489390900575e-02,4.77889220866094169e-03,3.26517891769383228e-01,-2.61023157727160171e-01,-7.99414562897884262e-01,7.31796377644786480e-04,9.99268203622355133e-01,9.72863223609879979e-02,-2.29231569147780700e-01,3.99992208473235955e+00,1.37137514433682846e+01,1.50757599564221145e+01,2.87895113997904026e+01,-3.55271367880050093e-15,0.00000000000000000e+00,3.53909123354137230e-09,7.09890237222095221e-10,7.98163091597737895e-10
1.04000000000000004e+00,2.15775112195296837e+00,5.69134389019307574e-01,-4.68402965273660155e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.44840089001335942e-02,-4.89680178002671745e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.34201482636830043e-02,4.59188014605885989e-03,3.23913953033487134e-01,-2.58947487220947348e-01,-7.99432950621230654e-01,7.08811723461653270e-04,9.99291188276538400e-01,9.65313224204912557e-02,-2.27382630343889253e-01,3.98394072313515313e+00,1.36043860161039820e+01,1.49558245299908599e+01,2.85602105460948437e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.67012658193099781e-09,7.36106654122722376e-10,8.30796646306135880e-10
1.05000000000000004e+00,2.17004203290655751e+00,5.66869711397543607e-01,-3.85679010227623770e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.70435101478990157e-02,-5.40870202957980176e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.92839505113811885e-02,4.41288875377966218e-03,3.21341269978056177e-01,-2.56896500432293784e-01,-7.99450691315923390e-01,6.86635855095893942e-04,9.99313364144904126e-01,9.57845762897659991e-02,-2.25556693410168374e-01,3.96808797978280525e+00,1.34963333273972452e+01,1.48373173954539688e+01,2.83336507228512140e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.81059190275056905e-09,7.64211609119124434e-10,8.65502907187697066e-10
1.06000000000000005e+00,2.18235372952759921e+00,5.64623179837259181e-01,-2.95576336163520456e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.90167640602079120e-02,-5.80335281204158102e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.47788168081760176e-02,4.24154409110159749e-03,3.18799335497743919e-01,-2.54869806634551110e-01,-7.99467810171626825e-01,6.65237285466615137e-04,9.99334762714533364e-01,9.50459841883630752e-02,-2.23753351021174829e-01,3.95236225886081449e+00,1.33895720788005939e+01,1.47202158574376760e+01,2.81097879362382699e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.96985491651097026e-09,7.96083457979824055e-10,9.04035807224119446e-10
1.07000000000000006e+00,2.19468616855651311e+00,5.62394570387501180e-01,-1.99628147045858330e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.03272858551032858e-02,-6.06545717102065576e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.98140735229291129e-03,4.07749104027821906e-03,3.16287653097902577e-01,-2.52867022836710920e-01,-7.99484331304071927e-01,6.44585869910022525e-04,9.99355414130089881e-01,9.43154468871712226e-02,-2.21972205914170800e-01,3.93676199271250837e+00,1.32840814176563651e+01,1.46044976740767645e+01,2.78885790917331278e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.10312313619648636e-09,8.22740372234767793e-10,9.37629246627677459e-10
1.08000000000000007e+00,2.20703930687842398e+00,5.60183663021033951e-01,-9.97256347167015979e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.09068773387473836e-02,-6.18137546774947533e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-4.98628173583507035e-03,3.92039228952599517e-03,3.13805736614823416e-01,-2.50887773600277697e-01,-7.99500277804756854e-01,6.24652744053883890e-04,9.99375347255946123e-01,9.35928657647533135e-02,-2.20212870550910017e-01,3.92128564114723765e+00,1.31798409252578601e+01,1.44901410459644051e+01,2.76699819712222670e+01,-3.55271367880050093e-15,0.00000000000000000e+00,4.14492601738023311e-09,8.31056440495412515e-10,9.53328925149737190e-10
1.09000000000000008e+00,2.21941310152625215e+00,5.57990241538857679e-01,1.88332228370505055e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.06997227439230747e-02,-6.13994454878461354e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.41661141852623393e-05,3.76992737524323293e-03,3.11353109954305096e-01,-2.48931690868434363e-01,-7.99515671788112670e-01,6.05410264859168471e-04,9.99394589735140837e-01,9.28781428520451535e-02,-2.18474966800547565e-01,3.90593169077200386e+00,1.30768306054088956e+01,1.43771246053375261e+01,2.74539552107464218e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.18633606099755300e-09,8.39294728204679115e-10,9.69036016208162970e-10
1.10000000000000009e+00,2.23180750968356545e+00,5.55814093477488447e-01,1.02612549285106287e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.96668941114037917e-02,-5.93337882228075764e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.13062746425533168e-03,3.62579177757686331e-03,3.08929306811176307e-01,-2.46998413777837961e-01,-7.99530534436502238e-01,5.86831954372172768e-04,9.99413168045627742e-01,9.21711808915180453e-02,-2.16758125616684227e-01,3.89069865434241891e+00,1.29750308733444939e+01,1.42654274058257471e+01,2.72404582791702410e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.20670609247491281e-09,8.43316061171835408e-10,9.80722864647184870e-10
1.11000000000000010e+00,2.24422248868722862e+00,5.53655010019778682e-01,1.99576961292759307e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.77911246382940257e-02,-5.55822492765880583e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.97884806463798617e-03,3.48769606943328961e-03,3.06533870424055943e-01,-2.45087588496467446e-01,-7.99544886042823588e-01,5.68892446470669884e-04,9.99431107553529374e-01,9.14718833734414760e-02,-2.15061986746559741e-01,3.87558507013845066e+00,1.28744225450400513e+01,1.41550289122682305e+01,2.70294514573082871e+01,-3.55271367880050093e-15,0.00000000000000000e+00,4.22454984699158403e-09,8.46832537858581186e-10,9.91912330669592137e-10
1.12000000000000011e+00,2.25665799602983297e+00,5.51512785908293668e-01,2.89656707425363022e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.50816418505973027e-02,-5.01632837011946123e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.44828353712681789e-02,3.35536511325156168e-03,3.04166353325288963e-01,-2.43198868055701123e-01,-7.99558746051091007e-01,5.51567436136367458e-04,9.99448432563863731e-01,9.07801545767699114e-02,-2.13386198443557440e-01,3.86058950135805556e+00,1.27749868268537501e+01,1.40459089909285293e+01,2.68208958177822794e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.23986668311143352e-09,8.49843994452850781e-10,1.00261455018011705e-09
1.12999999999999989e+00,2.26911398936194830e+00,5.49387219361690327e-01,3.69589332985861344e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.15787774975934148e-02,-4.31575549951868573e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.84794666492931019e-02,3.22853730373191816e-03,3.01826317104029906e-01,-2.41331912191074638e-01,-7.99572133094991977e-01,5.34833631260050926e-04,9.99465166368739943e-01,9.00958996026266223e-02,-2.11730417195343440e-01,3.84571053553183217e+00,1.26767053055147407e+01,1.39380478999515134e+01,2.66147532054662541e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.25890824143565317e-09,8.53603750104150813e-10,1.01402636811696989e-09
1.13999999999999990e+00,2.28159042649417731e+00,5.47278111993639405e-01,4.36092241091046440e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.73579911415665360e-02,-3.47159822831331275e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.18046120545523567e-02,3.10696385328092847e-03,2.99513332174105917e-01,-2.39486387185153499e-01,-7.99585065034570830e-01,5.18668706786458260e-04,9.99481331293213482e-01,8.94190244059890893e-02,-2.10094307461333452e-01,3.83094678395547561e+00,1.25795599384275452e+01,1.38314262801113941e+01,2.64109862185389375e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.27193553018784008e-09,8.56159583808851936e-10,1.02427285708249070e-09
1.14999999999999991e+00,2.29408726539904961e+00,5.45185268734457384e-01,4.86016179197529541e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.25328653304356344e-02,-2.50657306608713278e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.43008089598765048e-02,2.99040811798099732e-03,2.97226977553477323e-01,-2.37661965718062640e-01,-7.99597558991098967e-01,5.03051261126349295e-04,9.99496948738873625e-01,8.87494358211111389e-02,-2.08477541423951390e-01,3.81629688114120169e+00,1.24835330442926260e+01,1.37260251457881832e+01,2.62095581900808057e+01,3.55271367880050093e-15,0.00000000000000000e+00,4.30098834089464681e-09,8.61928503778146598e-10,1.03764064837726163e-09
1.15999999999999992e+00,2.30660446421274745e+00,5.43108497754925534e-01,5.16528245641523637e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.25656040178876676e-03,-1.45131208035775994e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.58264122820761957e-02,2.87864496091433950e-03,2.94966840640509098e-01,-2.35858326713970723e-01,-7.99609631380305275e-01,4.87960774618508562e-04,9.99512039225381566e-01,8.80870415907276660e-02,-2.06879798742884313e-01,3.80175948428447885e+00,1.23886072940117007e+01,1.36218258762818891e+01,2.60104331702935916e+01,-3.55271367880050093e-15,0.00000000000000000e+00,4.27627578179239643e-09,8.56924302540368544e-10,1.04044616731401443e-09
1.16999999999999993e+00,2.31914198123666981e+00,5.41047610392868861e-01,5.25319948019866215e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.72116778827792190e-03,-3.44233557655591361e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.62659974009933246e-02,2.77146015209757315e-03,2.92732517016682348e-01,-2.34075155207261965e-01,-7.99621297943891918e-01,4.73377570135065004e-04,9.99526622429864897e-01,8.74317503788622497e-02,-2.05300766332971341e-01,3.78733327275008191e+00,1.22947657018970116e+01,1.35188102072010849e+01,2.58135759090980947e+01,3.55271367880050093e-15,0.00000000000000000e+00,4.24169196068646406e-09,8.49944782935618248e-10,1.04139014160608310e-09
1.17999999999999994e+00,2.33169977493886815e+00,5.39002421081665073e-01,5.10832147580658202e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.84561343736026205e-03,7.69122687472045298e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.55416073790329136e-02,2.66864980085709672e-03,2.90523610235163932e-01,-2.32312142196096888e-01,-7.99632573779639255e-01,4.59282775451014475e-04,9.99540717224549069e-01,8.67834717951619372e-02,-2.03740138136734639e-01,3.77301694757165551e+00,1.22019916171396563e+01,1.34169602222719249e+01,2.56189518394115794e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.21481365853907249e-09,8.44511267699435751e-10,1.04386474967371015e-09
1.18999999999999995e+00,2.34427780395532448e+00,5.36972747280994533e-01,4.72484383174324590e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.18701388815057994e-03,1.83740277763010940e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.36242191587162191e-02,2.57001982016050439e-03,2.88339731624057016e-01,-2.30568984506439201e-01,-7.99643473370016067e-01,4.45658287480017908e-04,9.99554341712520000e-01,8.61421164108364945e-02,-2.02197614911662354e-01,3.75880923096696185e+00,1.21102687155449509e+01,1.33162583452966601e+01,2.54265270608416110e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.18570327421393558e-09,8.38632889854320341e-10,1.04584326838175355e-09
1.19999999999999996e+00,2.35687602709110777e+00,5.34958409409720170e-01,4.10891302670549075e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.40273731911701848e-02,2.80547463823403107e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,2.05445651335274433e-02,2.47538542068044543e-03,2.86180500097696966e-01,-2.28845384661330364e-01,-7.99654010609411214e-01,4.32486738236076971e-04,9.99567513261763962e-01,8.55075957708946732e-02,-2.00672904027283105e-01,3.74470886586804141e+00,1.20195809915234673e+01,1.32166873323159919e+01,2.52362683238394609e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.15073265828038338e-09,8.31582671560795869e-10,1.04660935014054271e-09
1.20999999999999996e+00,2.36949440332140560e+00,5.32959230780778559e-01,3.28044119678214743e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.80861907826629156e-02,3.61723815653257827e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.64022059839107233e-02,2.38457063266207022e-03,2.84045541971811311e-01,-2.27141050752142581e-01,-7.99664198830073780e-01,4.19751462407868940e-04,9.99580248537592198e-01,8.48798224055986317e-02,-1.99165719268840552e-01,3.73071461546545002e+00,1.19299127503264462e+01,1.31182302640048256e+01,2.50481430143312700e+01,3.55271367880050093e-15,0.00000000000000000e+00,4.11375742420274810e-09,8.24132795589989434e-10,1.04691707132067855e-09
1.21999999999999997e+00,2.38213289179244025e+00,5.30975037537940509e-01,2.27430737226178223e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.10959738549184490e-02,4.21919477098368703e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13715368613088990e-02,2.29740785390203850e-03,2.81934490780500591e-01,-2.25455696310244424e-01,-7.99674050826836957e-01,4.07436466453953649e-04,9.99592563533546086e-01,8.42587098425207626e-02,-1.97675780645896582e-01,3.71682526276558356e+00,1.18412486005135271e+01,1.30208705383088201e+01,2.48621191388223473e+01,0.00000000000000000e+00,0.00000000000000000e+00,4.02059868140924762e-09,8.05430485744028766e-10,1.03599685753069114e-09
1.22999999999999998e+00,2.39479145182226727e+00,5.29005658594554951e-01,1.14065226019714906e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.28233907707059876e-02,4.56467815414119404e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,5.70326130098572533e-03,2.21373742295867320e-03,2.79846987110608070e-01,-2.23789040191568089e-01,-7.99683578880613921e-01,3.95526399232539328e-04,9.99604473600767318e-01,8.36441726084188875e-02,-1.96202814216639931e-01,3.70303961016188454e+00,1.17535734466524708e+01,1.29245918631703347e+01,2.46781653098228091e+01,-3.55271367880050093e-15,0.00000000000000000e+00,3.90470823475294757e-09,7.82177105538229373e-10,1.02037636302450512e-09
1.23999999999999999e+00,2.40747004290147970e+00,5.27050925573883888e-01,-5.60329638261903651e-04,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.30927112187945018e-02,4.61854224375889896e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.80164819130975244e-04,2.13340721504206394e-03,2.77782678426887031e-01,-2.22140806452907930e-01,-7.99692794780851868e-01,3.84006523935145427e-04,9.99615993476064779e-01,8.30361262393608524e-02,-1.94746551908926868e-01,3.68935647901718733e+00,1.16668724822280847e+01,1.28293782495791344e+01,2.44962507318072156e+01,3.55271367880050093e-15,0.00000000000000000e+00,3.78092677468271781e-09,7.57347013617373619e-10,1.00293982283568999e-09
1.25000000000000000e+00,2.42016862469380367e+00,5.25110672751233243e-01,-1.23929527116232157e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.18099001785470314e-02,4.36198003570940490e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-6.19647635581163300e-03,2.05627226010527244e-03,2.75741218908011343e-01,-2.20510724236004901e-01,-7.99701709846899589e-01,3.72862691375723391e-04,9.99627137308624403e-01,8.24344872852302291e-02,-1.93306731352022532e-01,3.67577470925863281e+00,1.15811311827646168e+01,1.27352140047578413e+01,2.43163451875224581e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.64027244134714800e-09,7.29140197897548615e-10,9.81930025890694794e-10
1.26000000000000001e+00,2.43288715703660730e+00,5.23184736997800548e-01,-2.32478280130319487e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.89850788407538960e-02,3.79701576815077990e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.16239140065160038e-02,1.98219438168207966e-03,2.73722269289436881e-01,-2.18898527656282232e-01,-7.99710334948365409e-01,3.62081314543334838e-04,9.99637918685456595e-01,8.18391733114164355e-02,-1.91883095716041285e-01,3.66229315898460372e+00,1.14963352991532251e+01,1.26420837255130554e+01,2.41384190246662804e+01,0.00000000000000000e+00,0.00000000000000000e+00,3.48172863161725600e-09,6.97354171793896194e-10,9.57098453360858668e-10
1.27000000000000002e+00,2.44562559994131457e+00,5.21272957725999575e-01,-3.22604828607838887e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.47504499971456045e-02,2.95008999942912228e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.61302414303919686e-02,1.91104185488410409e-03,2.71725496702058478e-01,-2.17303955687451422e-01,-7.99718680524561965e-01,3.51649344297550966e-04,9.99648350655702456e-01,8.12501029052870583e-02,-1.90475393551124694e-01,3.64891070408199703e+00,1.14124708511692923e+01,1.25499722918433125e+01,2.39624431430126030e+01,3.55271367880050093e-15,0.00000000000000000e+00,3.18298947086098159e-09,6.37493614971548308e-10,9.04025305555266805e-10
1.28000000000000003e+00,2.45838391359374508e+00,5.19375176836517127e-01,-3.86196521880846355e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-9.37031947905782661e-03,1.87406389581156706e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.93098260940423420e-02,1.84268908368707485e-03,2.69750574541202992e-01,-2.15726752069614891e-01,-7.99726756602936351e-01,3.41554246329439041e-04,9.99658445753670466e-01,8.06671956634050780e-02,-1.89083378650558354e-01,3.63562623785561989e+00,1.13295241211864646e+01,1.24588648604741348e+01,2.37883889816606029e+01,-3.55271367880050093e-15,0.00000000000000000e+00,2.84424977472835131e-09,5.69627159966184330e-10,8.42406215031611310e-10
1.29000000000000004e+00,2.47116205835436276e+00,5.17491238666481168e-01,-4.16537441996284313e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-3.23967160909002317e-03,6.47934321818007756e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.08268720998142365e-02,1.77701629438705680e-03,2.67797182308806281e-01,-2.14166665195269529e-01,-7.99734572816776179e-01,3.31783979029681752e-04,9.99668216020970224e-01,8.00903721991903517e-02,-1.87706809897378646e-01,3.62243867066536840e+00,1.12474816480558975e+01,1.23687468588445633e+01,2.36162285069004554e+01,7.10542735760100186e-15,0.00000000000000000e+00,2.56681712053885526e-09,5.14044680540799598e-10,7.92529934309813186e-10
1.30000000000000004e+00,2.48395999475846230e+00,5.15620989939236107e-01,-4.09227630103078319e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,3.13196078712310848e-03,-6.26392157424617447e-03,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-2.04613815051539333e-02,1.71390924588612722e-03,2.65865005472964877e-01,-2.12623448008536470e-01,-7.99742138422040671e-01,3.22326972449258709e-04,9.99677673027550728e-01,7.95195541404183914e-02,-1.86345451125499439e-01,3.60934692957465275e+00,1.11663302211685487e+01,1.22796039791344054e+01,2.34459342003029541e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.46996193352321259e-09,4.94629371554466927e-10,7.78767577200505201e-10
1.31000000000000005e+00,2.49677768351627405e+00,5.13764279715787642e-01,-3.63056319195142960e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.15368840482897253e-03,-1.83073768096578930e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.81528159597571619e-02,1.65325895472605679e-03,2.63953735310757276e-01,-2.11096857890416795e-01,-7.99749462313495307e-01,3.13172108130928110e-04,9.99686827891869134e-01,7.89546641406904115e-02,-1.84999070971191670e-01,3.59634995801051360e+00,1.10860568746990484e+01,1.21914221726687142e+01,2.32774790473677626e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.31598613474599871e-09,4.63777485974688308e-10,7.53447167006505975e-10
1.32000000000000006e+00,2.50961508551300971e+00,5.11920959347167193e-01,-2.80699431491194008e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.42042223300115535e-02,-2.84084446600230481e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-1.40349715745597004e-02,1.59496143639638885e-03,2.62063068808822963e-01,-2.09586656589602516e-01,-7.99756553039900453e-01,3.04308700124382176e-04,9.99695691299875566e-01,7.83956258516524118e-02,-1.83667442767271566e-01,3.58344671543017057e+00,1.10066488819948081e+01,1.21041876439179443e+01,2.31108365259127524e+01,0.00000000000000000e+00,0.00000000000000000e+00,2.14578382913386901e-09,4.29678943523147096e-10,7.24630854277152601e-10
1.33000000000000007e+00,2.52247216180884815e+00,5.10090882428157366e-01,-1.69092012032006564e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.76988444066860581e-02,-3.53976888133720677e-02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,-8.45460060160031779e-03,1.53891745865865001e-03,2.60192708516447435e-01,-2.08092610114811616e-01,-7.99763418818700500e-01,2.95726476624415344e-04,9.99704273523375542e-01,7.78423639306109194e-02,-1.82350344405725368e-01,3.57063617699710178e+00,1.09280937501261235e+01,1.20178868451546759e+01,2.29459805952808011e+01,0.00000000000000000e+00,0.00000000000000000e+00,1.95892601684536437e-09,3.92248903798804139e-10,6.92222119693436678e-10
