N,a,tau,rho,psi0,psi1,psi2,psi3,psi4,psi5,psi6,psi7,psi8,psi9,psi10,psi11,psi12,psi13,psi14,psi15,S,U,w,E,S_relative_error,rho_relative_error,potential_relative_error,friedmann_relative_error
-3.82083333333333330e+00,2.19095353385549765e-02,-9.54488421536832776e-01,2.04940105734004833e-02,3.08352374690215129e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13710848275712628e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.50824799927963904e+04,2.04940105511037182e-02,-1.44785427879686690e+00,1.71437325637332521e+02,4.35648003106650688e-09,8.63102780280065183e-10,1.08796494824967524e-09,6.18898460818812120e-16
-3.81666666666666687e+00,2.20010155204948994e-02,-9.54464040775643285e-01,2.06090543745898434e-02,3.06431182327777890e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.13002371841847937e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.39013464564040478e+04,2.06090543522137078e-02,-1.44779939068770291e+00,1.70364477789890884e+02,4.35237609089250717e-09,8.63247771932027853e-10,1.08574295958301367e-09,5.01374293897030672e-16
-3.81250000000000000e+00,2.20928776650624430e-02,-9.54439506481226774e-01,2.07247297289963293e-02,3.04521959971729643e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.12298309578133670e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.27348851960571192e+04,2.07247297065828000e-02,-1.44774427340096246e+00,1.69298362992988729e+02,4.34404890531407519e-09,8.63534593175163170e-10,1.08148717417089607e-09,6.34635923343299840e-16
-3.80833333333333313e+00,2.21851233670888118e-02,-9.54414817689525630e-01,2.08410399620946769e-02,3.02624633043350229e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.11598633982255779e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.15829139501330501e+04,2.08410399396525246e-02,-1.44768892597974674e+00,1.68238938794163062e+02,4.33485999829371299e-09,8.63843022846006816e-10,1.07682497457733112e-09,6.42653872057992748e-16
-3.80416666666666670e+00,2.22777542280641928e-02,-9.54389973430430416e-01,2.09579884154535018e-02,3.00739127428889788e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.10903317723367412e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.04452527212782006e+04,2.09579883929365864e-02,-1.44763334746316152e+00,1.67186163010631475e+02,4.33027523954278497e-09,8.63990438139911540e-10,1.07438342809360154e-09,6.50772972498123970e-16
-3.79999999999999982e+00,2.23707718561656013e-02,-9.54364972727775207e-01,2.10755784467884719e-02,2.98865369474399131e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.10212333640182125e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.93217237469177344e+04,2.10755784242265959e-02,-1.44757753688630064e+00,1.66139993727558220e+02,4.32271452969663851e-09,8.64226461993081523e-10,1.07052226631485363e-09,6.58994499503206033e-16
-3.79583333333333339e+00,2.24641778662847298e-02,-9.54339814599251324e-01,2.11938134300406825e-02,2.97003285986181879e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.09525654741141021e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.82121514734943921e+04,2.11938134074502009e-02,-1.44752149328022917e+00,1.65100389296333162e+02,4.31354588127869726e-09,8.64503460492322670e-10,1.06589980455226520e-09,6.67319743969119538e-16
-3.79166666666666652e+00,2.25579738800560647e-02,-9.54314498056380800e-01,2.13126967554364034e-02,2.95152804227101683e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.08843254203050699e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.71163625285203598e+04,2.13126967327834232e-02,-1.44746521567196629e+00,1.64067308332859710e+02,4.30773302626147453e-09,8.64674079969084488e-10,1.06288661965830810e-09,8.10900015660306377e-16
-3.78750000000000009e+00,2.26521615258849611e-02,-9.54289022104505391e-01,2.14322318295427847e-02,2.93313851911880988e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.08165105369349779e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.60341856923868036e+04,2.14322318068338943e-02,-1.44740870308446912e+00,1.63040709715855911e+02,4.30125890928523861e-09,8.64854224916697090e-10,1.05956722232262340e-09,8.21143956437023582e-16
-3.78333333333333321e+00,2.27467424389759879e-02,-9.54263385742722847e-01,2.15524220753385946e-02,2.91486357205942568e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.07491181749681486e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.49654518726057431e+04,2.15524220525995062e-02,-1.44735195453661447e+00,1.62020552585165348e+02,4.29227066733988103e-09,8.65096061656062080e-10,1.05505953504973896e-09,6.92930936198923849e-16
-3.77916666666666679e+00,2.28417182613612386e-02,-9.54237587963840395e-01,2.16732709322799977e-02,2.89670248723107647e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06821457019044996e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.39099940776750154e+04,2.16732709094971700e-02,-1.44729496904318333e+00,1.61006796340080399e+02,4.28462246866576602e-09,8.65295313360077332e-10,1.05119470904372261e-09,8.42021145267327226e-16
-3.77499999999999991e+00,2.29370906419289304e-02,-9.54211627754353087e-01,2.17947818563596039e-02,2.87865455521590604e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.06155905016318397e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.28676473902698490e+04,2.17947818335058781e-02,-1.44723774561484264e+00,1.59999400637674540e+02,4.27961483892736256e-09,8.65417671150985796e-10,1.04858704394388554e-09,7.10548059196842601e-16
-3.77083333333333348e+00,2.30328612364519326e-02,-9.54185504094416159e-01,2.19169583201676496e-02,2.86071907100527994e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.05494499742978487e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.18382489410807175e+04,2.19169582972800411e-02,-1.44718028325812886e+00,1.58998325391147944e+02,4.27100561891583717e-09,8.65620032608727458e-10,1.04428763173633556e-09,7.19523642190214460e-16
-3.76666666666666661e+00,2.31290317076165985e-02,-9.54159215957766649e-01,2.20398038129654347e-02,2.84289533399650566e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.04837215362980141e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,8.08216378847635351e+04,2.20398037900496856e-02,-1.44712258097543001e+00,1.58003530768181548e+02,4.26185290462734576e-09,8.65827555353369245e-10,1.03974379162593444e-09,7.28612445797832792e-16
-3.76250000000000018e+00,2.32256037250515648e-02,-9.54132762311698857e-01,2.21633218407452440e-02,2.82518264795542052e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.04184026201376390e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.98176553742155666e+04,2.21633218177497461e-02,-1.44706463776496896e+00,1.57014977189303579e+02,4.25769060410333261e-09,8.65914922291252513e-10,1.03754744239553943e-09,7.37815896861127364e-16
-3.75833333333333330e+00,2.33225789653568015e-02,-9.54106142117062794e-01,2.22875159262866454e-02,2.80758032096546629e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.03534906742440747e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.88261445344169333e+04,2.22875159032509505e-02,-1.44700645262078575e+00,1.56032625326265901e+02,4.24970566594053602e-09,8.66076391682494484e-10,1.03356941973155288e-09,7.47135440191418361e-16
-3.75416666666666687e+00,2.34199591121326441e-02,-9.54079354328163709e-01,2.24123896092330681e-02,2.79008766543725471e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.02889831630019635e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.78469504399963917e+04,2.24123895861699923e-02,-1.44694802453272020e+00,1.55056436100431682e+02,4.24050898917232444e-09,8.66253149272007600e-10,1.02903243164027391e-09,9.07887046555348913e-16
-3.75000000000000000e+00,2.35177458560091070e-02,-9.54052397892741988e-01,2.25379464461517541e-02,2.77270399806905971e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.02248775666075709e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.68799200902940065e+04,2.25379464230187551e-02,-1.44688935248639439e+00,1.54086370681172355e+02,4.23538742479867520e-09,8.66346421827402020e-10,1.02640225308943106e-09,7.66128674107830984e-16
-3.74583333333333313e+00,2.36159408946751657e-02,-9.54025271751964277e-01,2.26641900105923264e-02,2.75542863980076561e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.01611713808989612e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.59249023843812902e+04,2.26641899874096414e-02,-1.44683043546319490e+00,1.53122390484276593e+02,4.22832053172628026e-09,8.66464761277202157e-10,1.02287727694096509e-09,7.75805346216227906e-16
-3.74166666666666670e+00,2.37145459329082472e-02,-9.53997974840341878e-01,2.27911238931584048e-02,2.73826091581142236e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00978621173469651e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.49817480987974996e+04,2.27911238699475514e-02,-1.44677127244025505e+00,1.52164457170368564e+02,4.21921860222800912e-09,8.66608669443041859e-10,1.01841635851942674e-09,7.85604074102971120e-16
-3.73749999999999982e+00,2.38135626826038796e-02,-9.53970506085692116e-01,2.29187517015714201e-02,2.72120015549079938e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,1.00349473029502900e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.40503098641052347e+04,2.29187516783065613e-02,-1.44671186239043759e+00,1.51212532643336544e+02,4.21258262727190775e-09,8.66707937120396542e-10,1.01510148179110133e-09,9.54631675055407211e-16
-3.73333333333333339e+00,2.39129928628053143e-02,-9.53942864409122016e-01,2.30470770607312594e-02,2.70424569239851451e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.97242448008481386e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.31304421410593204e+04,2.30470770374034094e-02,-1.44665220428231667e+00,1.50266579048772968e+02,4.20678264306138593e-09,8.66784988555438225e-10,1.01218258742537602e-09,8.05573869027867267e-16
-3.72916666666666652e+00,2.40128381997334849e-02,-9.53915048724976788e-01,2.31761036127823838e-02,2.68739686424347781e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.91029120642775596e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.22220011981747375e+04,2.31761035894236730e-02,-1.44659229708015991e+00,1.49326558772422828e+02,4.19795245931785823e-09,8.66894989248572991e-10,1.00787911603951573e-09,9.78897684773434626e-16
-3.72500000000000009e+00,2.41131004268168650e-02,-9.53887057940775329e-01,2.33058350171814130e-02,2.67065301287033606e+02,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,9.84854505490770360e-01,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,7.13248450899310119e+04,2.33058349937919594e-02,-1.44653213974390971e+00,1.48392434438643875e+02,4.18913490300017943e-09,8.66995414533278178e-10,1.00358788151637355e-09,9.91260717224768134e-16
